,Emotion,Text,Clean_Text
8549,Sadness,일이 너무 많아서 하루종일 앉아서 일하다보니까 허리가 여기저기 쑤셔.,일이 너무 많아서 하루종일 앉아서 일하다보니까 허리가 여기저기 쑤셔.
8550,Sadness,밥도 넘어가질 않아. 부모님께 말씀드릴 생각하려니. 정말 답답해서.,밥도 넘어가질 않아. 부모님께 말씀드릴 생각하려니. 정말 답답해서.
8551,Angry,룸메와 너무 자주 싸우게 돼.,룸메와 너무 자주 싸우게 돼.
8552,Sadness,아 그거라도 해야되겠다.	,아 그거라도 해야되겠다.
8553,Fear,친구랑 한 약속이라서 내가 걱정하는 이런 사안들을 말을 하면은 미룰 순 있을 거 같은데 오랜만에 보는 거라 나도 좀 미안하네.,친구랑 한 약속이라서 내가 걱정하는 이런 사안들을 말을 하면은 미룰 순 있을 거 같은데 오랜만에 보는 거라 나도 좀 미안하네.
8554,Angry,내가 약속이 있어서 친구 기달리는데 아직도 안 왔어.,내가 약속이 있어서 친구 기달리는데 아직도 안 왔어.
8555,Fear,지진이 발생하는 순간 정말 아비규환이었어. 얼마나 놀랐나 몰라.,지진이 발생하는 순간 정말 아비규환이었어. 얼마나 놀랐나 몰라.
8556,Sadness,다친 사람도 많아.,다친 사람도 많아.
8557,Angry,친구를 기다린지 한 시간이 넘었는데 연락도 없고 오지도 않아.,친구를 기다린지 한 시간이 넘었는데 연락도 없고 오지도 않아.
8558,Sadness,이야기 많이 했어. 하지만 고친다고 하는데 중독이라 되질 않아.,이야기 많이 했어. 하지만 고친다고 하는데 중독이라 되질 않아.
8559,Sadness,처음엔 권태기가 왔다고 시간을 갖자고 하더라고. 그래서 자연스럽게 헤어지게 된 것 같아.,처음엔 권태기가 왔다고 시간을 갖자고 하더라고. 그래서 자연스럽게 헤어지게 된 것 같아.
8560,Angry,아직 한 시간이나 기다렸는데 연락도 없어.,아직 한 시간이나 기다렸는데 연락도 없어.
8561,Angry,내가 이 회사 들어가려고 얼마나 노력했는데 이런 일 때문에 그만둘 순 없어 참을 거야.,내가 이 회사 들어가려고 얼마나 노력했는데 이런 일 때문에 그만둘 순 없어 참을 거야.
8562,Sadness,그러고 싶은데 도저히 여유가 안 나.	,그러고 싶은데 도저히 여유가 안 나.
8563,Sadness,우리 곁에서 함께한 해피가 갑자기 하늘 나라로 가서 가족들이 너무 슬퍼하고 허전해 해.	,우리 곁에서 함께한 해피가 갑자기 하늘 나라로 가서 가족들이 너무 슬퍼하고 허전해 해.
8564,Sadness,두 달이 지났는데도 아직도 마음이 아파 정리가 잘 안 되네.	,두 달이 지났는데도 아직도 마음이 아파 정리가 잘 안 되네.
8565,Sadness,떨어졌으니까 다른회사 준비를 해야지.,떨어졌으니까 다른회사 준비를 해야지.
8566,Sadness,나도 좋은 곳으로 갔을 것 같아. 우리한테 정말 행복을 주는 아이였잖아.,나도 좋은 곳으로 갔을 것 같아. 우리한테 정말 행복을 주는 아이였잖아.
8567,Sadness,우리집 반려견 해피가 어제 세상을 떠났어.,우리집 반려견 해피가 어제 세상을 떠났어.
8568,Angry,너무 자주 있는 일이지.,너무 자주 있는 일이지.
8569,Sadness,내일까지 다시 작성해야 해서 오늘도 밤 새워야할 것 같아.,내일까지 다시 작성해야 해서 오늘도 밤 새워야할 것 같아.
8570,Sadness,따로 살려면 내가 보증금을 빼 줘야 해. 아직은 돈의 여유가 없어.,따로 살려면 내가 보증금을 빼 줘야 해. 아직은 돈의 여유가 없어.
8571,Sadness,지금은 괜찮으셔. 하지만 병원에 이틀간 입원하셔야 된대.,지금은 괜찮으셔. 하지만 병원에 이틀간 입원하셔야 된대.
8572,Angry,청소 문제로 자꾸 싸우게 되니까 내가 스트레스 받아서 같이 살기 힘들 거 같아.,청소 문제로 자꾸 싸우게 되니까 내가 스트레스 받아서 같이 살기 힘들 거 같아.
8573,Sadness,지금 하고 있는 일도 많은데 거기에 또 새로운 업무를 준다니까 너무 지치고 힘들어서 나도 다른 직장으로 옮기고 싶어. 하지만 경기가 좋지 않아서 직장 구하기가 쉽지 않아.,지금 하고 있는 일도 많은데 거기에 또 새로운 업무를 준다니까 너무 지치고 힘들어서 나도 다른 직장으로 옮기고 싶어. 하지만 경기가 좋지 않아서 직장 구하기가 쉽지 않아.
8574,Sadness,모두 슬퍼하고 계셔.,모두 슬퍼하고 계셔.
8575,Angry,회사에서 또 전화왔어!,회사에서 또 전화왔어!
8576,Sadness,룸메이트랑 너무 자주 싸우게 돼서 속상해.,룸메이트랑 너무 자주 싸우게 돼서 속상해.
8577,Sadness,버려지는 유기견들의 생활 모습이었어.,버려지는 유기견들의 생활 모습이었어.
8578,Sadness,알았어. 힘들 때마다 연락할게.,알았어. 힘들 때마다 연락할게.
8579,Sadness,다 내가 처음에 잘못해서 이렇게 된걸.,다 내가 처음에 잘못해서 이렇게 된걸.
8580,Happiness,그래. 그래야겠다. ,그래. 그래야겠다.
8581,Angry,유기견 다큐멘터리를 봤는데 무책임한 사람때문에 정말 화가 나.,유기견 다큐멘터리를 봤는데 무책임한 사람때문에 정말 화가 나.
8582,Sadness,너무 바빠서 병원에 갈 시간이 없어서 병원에 못 가봤어.,너무 바빠서 병원에 갈 시간이 없어서 병원에 못 가봤어.
8583,Sadness,고마워. 그래도 내 잘못이 있으니까 혼났겠지. 내 잘못이 없었으면 혼나지도 않았을거야.,고마워. 그래도 내 잘못이 있으니까 혼났겠지. 내 잘못이 없었으면 혼나지도 않았을거야.
8584,Angry,룸메가 너무 방을 더럽게 쓰는 거 같아.	,룸메가 너무 방을 더럽게 쓰는 거 같아.
8585,Sadness,통장에 2만원 있어. 그게 다야.,통장에 2만원 있어. 그게 다야.
8586,Sadness,나 어떻게 살지. 망했어!,나 어떻게 살지. 망했어!
8587,Sadness,시간 날 때 조금씩이라도 스트레칭을 해서 허리가 덜 아프게 해야겠어. 그리고 나중에 시간 날 때 병원에 가봐야 할 것 같아.,시간 날 때 조금씩이라도 스트레칭을 해서 허리가 덜 아프게 해야겠어. 그리고 나중에 시간 날 때 병원에 가봐야 할 것 같아.
8588,Angry,한 시간정도 기다렸는데 연락도 없네.,한 시간정도 기다렸는데 연락도 없네.
8589,Fear,옆 테이블에서 밥 먹는 사람들은 도망치다가 넘어지고. 내 친구는 그 와중에 발까지 삐었어.,옆 테이블에서 밥 먹는 사람들은 도망치다가 넘어지고. 내 친구는 그 와중에 발까지 삐었어.
8590,Angry,친구가 약속 시간에 너무 늦어서 무슨 일이 생겼는지 걱정이 되기도 하고 답답해서 친구한테 전화를 했는데 전화도 안 받아.,친구가 약속 시간에 너무 늦어서 무슨 일이 생겼는지 걱정이 되기도 하고 답답해서 친구한테 전화를 했는데 전화도 안 받아.
8591,Sadness,나 결국 헤어졌어.	,나 결국 헤어졌어.
8592,Sadness,3년 전에 친구 소개로 만나게 되었어.,3년 전에 친구 소개로 만나게 되었어.
8593,Angry,조금만 더 기다리다가 연락을 해보려고 했는데 어차피 해도 연락도 안 받아.,조금만 더 기다리다가 연락을 해보려고 했는데 어차피 해도 연락도 안 받아.
8594,Sadness,계약직 사원은 나 혼자밖에 없어. 나를 이해해줄 사람이 없다는 얘기지.,계약직 사원은 나 혼자밖에 없어. 나를 이해해줄 사람이 없다는 얘기지.
8595,Sadness,오늘은 좀 힘들 것 같아. ,오늘은 좀 힘들 것 같아.
8596,Angry,어후 이제는 더 이상 못 참을 것 같아 아니 일하는 사람이 나만 있는 것도 아니고.	,어후 이제는 더 이상 못 참을 것 같아 아니 일하는 사람이 나만 있는 것도 아니고.
8597,Sadness,집에 들어설 때면 제일 먼저 나를 반겼던 해피가 집에 없으니까 너무 이상하고 허전해. 해피가 너무 보고싶어!,집에 들어설 때면 제일 먼저 나를 반겼던 해피가 집에 없으니까 너무 이상하고 허전해. 해피가 너무 보고싶어!
8598,Angry,룸메이트랑 오늘 또 싸웠어!,룸메이트랑 오늘 또 싸웠어!
8599,Sadness,면접 다 보고 나서 부모님에게 통화했어.,면접 다 보고 나서 부모님에게 통화했어.
8600,Sadness,나 결국 헤어지게 됐어.	,나 결국 헤어지게 됐어.
8601,Sadness,그저께 저녁에 갑자기 의식을 잃고 쓰러져서 동물 병원 응급실로 데려갔어 응급실에서 치료를 받으면서 좀 나아지는 거 같았는데 결국엔 세상을 떠났어.	,그저께 저녁에 갑자기 의식을 잃고 쓰러져서 동물 병원 응급실로 데려갔어 응급실에서 치료를 받으면서 좀 나아지는 거 같았는데 결국엔 세상을 떠났어.
8602,Angry,그래. 오늘은 꼭 이야기를 해봐야겠다.,그래. 오늘은 꼭 이야기를 해봐야겠다.
8603,Sadness,나 결국 헤어졌어.,나 결국 헤어졌어.
8604,Angry,일주일에 다섯 번은 드시고 계신 것 같애.,일주일에 다섯 번은 드시고 계신 것 같애.
8605,Sadness,나 결국에 남자친구랑 헤어졌어.,나 결국에 남자친구랑 헤어졌어.
8606,Sadness,일주일에 다섯 번은 드시니까 자주 드시는 거지.,일주일에 다섯 번은 드시니까 자주 드시는 거지.
8607,Angry,한시간이 지나도 친구가 오지 않아서 너무나 답답해서 친구한테 전화를 했어. 그런데 친구가 전화를 안 받아. 어떻게 된 건지 알수가 없어.,한시간이 지나도 친구가 오지 않아서 너무나 답답해서 친구한테 전화를 했어. 그런데 친구가 전화를 안 받아. 어떻게 된 건지 알수가 없어.
8608,Sadness,그래야하는데 너무 정이 많이 들어서 너무 보고 싶어.	,그래야하는데 너무 정이 많이 들어서 너무 보고 싶어.
8609,Angry,요즘 다른데 일자리 구하기도 힘들잖아 그래서 참고 있는 거야.	,요즘 다른데 일자리 구하기도 힘들잖아 그래서 참고 있는 거야.
8610,Angry,룸메이트가 방을 어지럽히고 방 청소를 안 해서 자주 싸우게 돼.,룸메이트가 방을 어지럽히고 방 청소를 안 해서 자주 싸우게 돼.
8611,Sadness,유기견 보호 센터에 들어오는 강아지의 수가 작년보다 세 배는 늘었대.,유기견 보호 센터에 들어오는 강아지의 수가 작년보다 세 배는 늘었대.
8612,Sadness,우리 해피가 어제 세상을 떠났어.,우리 해피가 어제 세상을 떠났어.
8613,Angry,경기도에 있는 유기견 보호 센터를 촬영하더라고. 그곳에 버려진 유기견들이 정말 많았어.,경기도에 있는 유기견 보호 센터를 촬영하더라고. 그곳에 버려진 유기견들이 정말 많았어.
8614,Sadness,당분간 시간 날 때마다 스트레칭을 허리가 덜 아프게 해 봐야겠어 바쁜게 끝나면 얼른 병원에 가야 할 거 같아.	,당분간 시간 날 때마다 스트레칭을 허리가 덜 아프게 해 봐야겠어 바쁜게 끝나면 얼른 병원에 가야 할 거 같아.
8615,Angry,고등학교 때 친한 친구여서 아주 편한 사이였어.,고등학교 때 친한 친구여서 아주 편한 사이였어.
8616,Sadness,냉장고에 반찬이 조금 남아있어. 쌀은 거의 다 바닥났어.,냉장고에 반찬이 조금 남아있어. 쌀은 거의 다 바닥났어.
8617,Sadness,아 생활비가 다 떨어졌어. 2주 후에나 들어온대.,아 생활비가 다 떨어졌어. 2주 후에나 들어온대.
8618,Angry,연락을 해 봤는데 연락을 받질 않아.	,연락을 해 봤는데 연락을 받질 않아.
8619,Angry,경기도에 있는 유기견 보호소를 찍은 내용이었어.,경기도에 있는 유기견 보호소를 찍은 내용이었어.
8620,Angry,약속을 잡고 만날 때마다 매번 늦어! 너무 속상하고 화가 나!,약속을 잡고 만날 때마다 매번 늦어! 너무 속상하고 화가 나!
8621,Angry,회사에서 또 연락왔어.,회사에서 또 연락왔어.
8622,Sadness,3년동안 사귀면서 한 번도 싸운 적이 없었어. 정말 나한테 잘해줬거든.,3년동안 사귀면서 한 번도 싸운 적이 없었어. 정말 나한테 잘해줬거든.
8623,Angry,"이런 일이 자주 있진 않은데, 얘가 너무 개념이 없어.","이런 일이 자주 있진 않은데, 얘가 너무 개념이 없어."
8624,Sadness,알았어. 오늘처럼 힘들 때마다 내 얘기 들어줘.,알았어. 오늘처럼 힘들 때마다 내 얘기 들어줘.
8625,Happiness,"그래 ,그렇게 말해 주니 고맙다.	","그래 ,그렇게 말해 주니 고맙다."
8626,Sadness,너한테 얘기하고 나면 편하긴 한데 너도 듣기 힘들지?,너한테 얘기하고 나면 편하긴 한데 너도 듣기 힘들지?
8627,Angry,룸메이트와 너무 자주 싸우게 돼.,룸메이트와 너무 자주 싸우게 돼.
8628,Angry,너무 지저분해! 자기 물건도 치우지도 않고 음식물 쓰레기를 여기저기 마구 버려!,너무 지저분해! 자기 물건도 치우지도 않고 음식물 쓰레기를 여기저기 마구 버려!
8629,Sadness,괜히 매일 우울한 기분이야.,괜히 매일 우울한 기분이야.
8630,Sadness,사귀던 남자친구가 갑자기 권태기가 왔다고 잠깐 떨어져 있자고 했어. 그런데 나중에 알고 봤더니 새로운 여자친구가 생긴거야. 그래서 헤어지게 됐어.,사귀던 남자친구가 갑자기 권태기가 왔다고 잠깐 떨어져 있자고 했어. 그런데 나중에 알고 봤더니 새로운 여자친구가 생긴거야. 그래서 헤어지게 됐어.
8631,Sadness,15년 동안 우리 곁에서 함께한 해피가 갑자기 세상을 떠나서 다들 슬퍼하시고 힘들어해.	,15년 동안 우리 곁에서 함께한 해피가 갑자기 세상을 떠나서 다들 슬퍼하시고 힘들어해.
8632,Angry,청소하는 날짜를 같이 정해 놨는데 그 날짜만 되면 친구랑 약속 있다고 나가 버리는 거야.	,청소하는 날짜를 같이 정해 놨는데 그 날짜만 되면 친구랑 약속 있다고 나가 버리는 거야.
8633,Sadness,고마워. 꼭 그런 날이 왔으면 좋겠다!,고마워. 꼭 그런 날이 왔으면 좋겠다!
8634,Sadness,권태기가 왔다고 그만 만나자 하더라.,권태기가 왔다고 그만 만나자 하더라.
8635,Sadness,남자 친구랑 지냈던 추억이 자꾸 생각나서 마음 정리 하기가 쉽지 않아.	,남자 친구랑 지냈던 추억이 자꾸 생각나서 마음 정리 하기가 쉽지 않아.
8636,Sadness,남자친구가 권태기가 왔다고 잠깐 떨어져서 지내자고 했어. 그런데 나중에 알고 봤더니 새로운 여자친구가 생겼더라고. 그래서 결국 헤어지게 됐어.,남자친구가 권태기가 왔다고 잠깐 떨어져서 지내자고 했어. 그런데 나중에 알고 봤더니 새로운 여자친구가 생겼더라고. 그래서 결국 헤어지게 됐어.
8637,Sadness,회사 고민을 이야기할 사람이 아무도 없어서 더 스트레스 받아.,회사 고민을 이야기할 사람이 아무도 없어서 더 스트레스 받아.
8638,Sadness,꼭 좋은 데로 갔으면 좋겠어.,꼭 좋은 데로 갔으면 좋겠어.
8639,Sadness,그냥 친구들한테 넋두리 하는 거지 뭐.,그냥 친구들한테 넋두리 하는 거지 뭐.
8640,Angry,"고등학교 때부터 알던 친구인데, 방을 이렇게 더럽게 사용할 줄 몰랐어. 아마 알았다면 같이 안 살았을거야.","고등학교 때부터 알던 친구인데, 방을 이렇게 더럽게 사용할 줄 몰랐어. 아마 알았다면 같이 안 살았을거야."
8641,Sadness,정부보조금이랑 기부금으로 운영되고 있대.,정부보조금이랑 기부금으로 운영되고 있대.
8642,Sadness,권태기래. 잠깐 시간 갖자더니 금방 헤어지자고 연락이 온 거야.,권태기래. 잠깐 시간 갖자더니 금방 헤어지자고 연락이 온 거야.
8643,Sadness,노견이어도 어디 다른데 아픈 덴 없었는데 그저께 갑자기 의식이 없는 거야.	,노견이어도 어디 다른데 아픈 덴 없었는데 그저께 갑자기 의식이 없는 거야.
8644,Sadness,넘어지시면서 허리만 다치셔서 생명에 지장은 없어. 하지만 허리치료 때문에 당분간 병원신세를 지셔야 해.,넘어지시면서 허리만 다치셔서 생명에 지장은 없어. 하지만 허리치료 때문에 당분간 병원신세를 지셔야 해.
8645,Sadness,작년보다 5배는 더 늘어난 거 같애.,작년보다 5배는 더 늘어난 거 같애.
8646,Fear,내일 약속이 있는데 나 그대로 가도 될까?,내일 약속이 있는데 나 그대로 가도 될까?
8647,Angry,약속이 있어서 친구를 기다리는데 아직 안 와.	,약속이 있어서 친구를 기다리는데 아직 안 와.
8648,Sadness,피가 어제 세상을 떠났어.,피가 어제 세상을 떠났어.
8649,Angry,한 번만 더 대화를 해보고 안 되면 어쩔 수 없을 것 같아.,한 번만 더 대화를 해보고 안 되면 어쩔 수 없을 것 같아.
8650,Sadness,가족들도 아파트 대출금 갚느라고 다들 힘들어 하셔. 말을 해 볼 수가 없어.,가족들도 아파트 대출금 갚느라고 다들 힘들어 하셔. 말을 해 볼 수가 없어.
8651,Sadness,딱 2만원 남았어. 아휴.,딱 2만원 남았어. 아휴.
8652,Angry,자주 그러진 않는데 최근들어서 요즘 계속 그러네.,자주 그러진 않는데 최근들어서 요즘 계속 그러네.
8653,Sadness,응. 최근에 작년보다 세 배나 더 늘었대. 아이들이 너무 불쌍해보였어.,응. 최근에 작년보다 세 배나 더 늘었대. 아이들이 너무 불쌍해보였어.
8654,Angry,약속시간에 지각하는 거에 대해서 친구한테 이야기한 적은 한 번도 없어.,약속시간에 지각하는 거에 대해서 친구한테 이야기한 적은 한 번도 없어.
8655,Fear,어제 저녁에 정말 무서웠어! ,어제 저녁에 정말 무서웠어!
8656,Angry,내가 만만한가봐. 자꾸 나한테만 일을 시켜.,내가 만만한가봐. 자꾸 나한테만 일을 시켜.
8657,Sadness,이제 두 달 다 돼가. 그런데 잊는게 너무 힘들어.,이제 두 달 다 돼가. 그런데 잊는게 너무 힘들어.
8658,Angry,오늘 제대로 진짜 한번 내가 본 때를 보여줄라고.,오늘 제대로 진짜 한번 내가 본 때를 보여줄라고.
8659,Angry,한 시간 넘게 혼자서 기다리는데 너무 화가 나.,한 시간 넘게 혼자서 기다리는데 너무 화가 나.
8660,Sadness,해피가 어제 세상을 떠났어. ,해피가 어제 세상을 떠났어.
8661,Angry,룸메이트가 방을 어지럽히고 방 청소를 안 해. 그래서 자꾸 싸우게 돼.,룸메이트가 방을 어지럽히고 방 청소를 안 해. 그래서 자꾸 싸우게 돼.
8662,Angry,이야기해서 조금 나아지는가 싶더니 다시 여기저기 막 버리기 시작했어.,이야기해서 조금 나아지는가 싶더니 다시 여기저기 막 버리기 시작했어.
8663,Sadness,요즘 되는 일이 잘 없는 것 같애.,요즘 되는 일이 잘 없는 것 같애.
8664,Sadness,3년 전에 친구 소개로 만나게 되었어. ,3년 전에 친구 소개로 만나게 되었어.
8665,Sadness,몸과 마음을 잘 추스려야 하는 데 해피가 우리 곁에 없다고 생각하니까 너무 슬퍼서 하루종일 우는 날도 있어.,몸과 마음을 잘 추스려야 하는 데 해피가 우리 곁에 없다고 생각하니까 너무 슬퍼서 하루종일 우는 날도 있어.
8666,Angry,물론 그럴 때마다 얘기를 해 봤지. 오늘 한 번만이라고 하더니 매번 같은 날 나가.,물론 그럴 때마다 얘기를 해 봤지. 오늘 한 번만이라고 하더니 매번 같은 날 나가.
8667,Sadness,대학 동아리에서 만나게 되어서 연인으로 발전했지.,대학 동아리에서 만나게 되어서 연인으로 발전했지.
8668,Sadness,당연히 이야기는 해봤지. 일이 힘드셔서 드시는 거래. 아무래도 중독이신 것 같애.,당연히 이야기는 해봤지. 일이 힘드셔서 드시는 거래. 아무래도 중독이신 것 같애.
8669,Sadness,3년 전에 고등학교 친구가 소개시켜 줘서 만났어.,3년 전에 고등학교 친구가 소개시켜 줘서 만났어.
8670,Sadness,술 드시고 오실 때마다 얘기는 해봤지. 하지만 힘드셔서 그런다고 그러시길래 뭐라고 말씀드릴 수 없었어.,술 드시고 오실 때마다 얘기는 해봤지. 하지만 힘드셔서 그런다고 그러시길래 뭐라고 말씀드릴 수 없었어.
8671,Angry,약속을 잡고 만날 때마다 매번 약속 시간에 늦어서 속상했어.	,약속을 잡고 만날 때마다 매번 약속 시간에 늦어서 속상했어.
8672,Angry,친구가 아직도 안오고 있어.,친구가 아직도 안오고 있어.
8673,Sadness,알겠어. 얘기 들어줘서 정말 고마워.,알겠어. 얘기 들어줘서 정말 고마워.
8674,Sadness,나 결국 헤어지게 됐어.,나 결국 헤어지게 됐어.
8675,Sadness,맞아 버려진 유기견들 보니까 작고 귀여운 아이들은 없고 다 커다란 개들이였어.,맞아 버려진 유기견들 보니까 작고 귀여운 아이들은 없고 다 커다란 개들이였어.
8676,Sadness,회사 선배 소개로 만나게 되었어.,회사 선배 소개로 만나게 되었어.
8677,Sadness,다들 너무 충격 받아서 우리 해피 가여워서 어떡해..,다들 너무 충격 받아서 우리 해피 가여워서 어떡해..
8678,Angry,우리 아빠는 일주일에 다섯 번은 기본이고 어떤 주에는 일곱 번도 드셔. 그만큼 술을 너무 자주 드셔.,우리 아빠는 일주일에 다섯 번은 기본이고 어떤 주에는 일곱 번도 드셔. 그만큼 술을 너무 자주 드셔.
8679,Sadness,정부에서 보조금 조금 주고 있대. 그리고 사람들의 기부금으로 운영되고 있고.,정부에서 보조금 조금 주고 있대. 그리고 사람들의 기부금으로 운영되고 있고.
8680,Neutral,"친구랑 오래 전부터 내일 만나기로 약속한 거긴 한데, 상황이 안 좋으니까 어떻게 해야 할지 고민 중이야.","친구랑 오래 전부터 내일 만나기로 약속한 거긴 한데, 상황이 안 좋으니까 어떻게 해야 할지 고민 중이야."
8681,Angry,친구를 기다린지 한시간이 넘었는데 연락도 없고 올 생각을 안해.,친구를 기다린지 한시간이 넘었는데 연락도 없고 올 생각을 안해.
8682,Angry,3개월 된 강아지를 길에 버리더라고!,3개월 된 강아지를 길에 버리더라고!
8683,Sadness,꼭 슬럼프에 빠진 느낌이야. 하던 일도 잘 되지도 않고.,꼭 슬럼프에 빠진 느낌이야. 하던 일도 잘 되지도 않고.
8684,Sadness,아 그냥 냉장고에 남은 반찬으로 버텨야지.,아 그냥 냉장고에 남은 반찬으로 버텨야지.
8685,Fear,내가 어제 저녁에 진짜 무서웠어.	,내가 어제 저녁에 진짜 무서웠어.
8686,Disgust,화장실 입구에 토해놔서 다른 칸에 갈 수가 없어. 화장실 자체를 들어갈 수가 없다고.,화장실 입구에 토해놔서 다른 칸에 갈 수가 없어. 화장실 자체를 들어갈 수가 없다고.
8687,Disgust,윽! 누가 화장실에 토하고 안 치웠어!,윽! 누가 화장실에 토하고 안 치웠어!
8688,Angry,지금 막 퇴근하고 들어왔는데 회사에서 전화 왔어.,지금 막 퇴근하고 들어왔는데 회사에서 전화 왔어.
8689,Fear,저녁에 친구랑 식당에서 밥을 먹는데 갑자기 지진이 일어났어.,저녁에 친구랑 식당에서 밥을 먹는데 갑자기 지진이 일어났어.
8690,Sadness,몇 군데 알아보고 있긴 한데 마땅한 자리가 없어.,몇 군데 알아보고 있긴 한데 마땅한 자리가 없어.
8691,Sadness,나 면접 또 떨어졌어.,나 면접 또 떨어졌어.
8692,Neutral,3년 정도 됐지.,3년 정도 됐지.
8693,Angry,너무 오랫동안 기다리는데 친구가 연락도 없고 그래서 너무 답답해서 전화를 했어. 그런데 친구가 전화를 안 받아.,너무 오랫동안 기다리는데 친구가 연락도 없고 그래서 너무 답답해서 전화를 했어. 그런데 친구가 전화를 안 받아.
8694,Sadness,갑자기 응급실에 갔는데 그렇게 되었네.,갑자기 응급실에 갔는데 그렇게 되었네.
8695,Sadness,모르겠어. 그냥 다 하기 싫고 입맛도 없고 그래.,모르겠어. 그냥 다 하기 싫고 입맛도 없고 그래.
8696,Angry,"방청소를 내가 계속 하니까 너무 화가 나서 룸메한테 방 좀 치우라고 말을 했어. 그랬더니 며칠 동안은 방 청소를 하더니, 다시 요새 방을 어지럽혀.","방청소를 내가 계속 하니까 너무 화가 나서 룸메한테 방 좀 치우라고 말을 했어. 그랬더니 며칠 동안은 방 청소를 하더니, 다시 요새 방을 어지럽혀."
8697,Sadness,그거 말고는 다른 건 특별히 문제될 건 없어.,그거 말고는 다른 건 특별히 문제될 건 없어.
8698,Sadness,그래도 돈은 벌어야 하니까 일단 버티고 봐야지.,그래도 돈은 벌어야 하니까 일단 버티고 봐야지.
8699,Sadness,남자 친구랑 마음이 너무 잘 맞아서 평소에 싸운 적이 한 번도 없었어.,남자 친구랑 마음이 너무 잘 맞아서 평소에 싸운 적이 한 번도 없었어.
8700,Sadness,집에 들어오면 항상 나를 반겨주던 해피가 집에 없으니까 너무 이상해. 해피의 빈 자리가 너무 크게 느껴져서 너무 슬퍼.,집에 들어오면 항상 나를 반겨주던 해피가 집에 없으니까 너무 이상해. 해피의 빈 자리가 너무 크게 느껴져서 너무 슬퍼.
8701,Disgust,청소 문제 말고는 별다르게 나랑 다툰 적이 없어.,청소 문제 말고는 별다르게 나랑 다툰 적이 없어.
8702,Sadness,평소에 싸운 적이 없는데 그만 만나자 하더라.,평소에 싸운 적이 없는데 그만 만나자 하더라.
8703,Sadness,평소에 마음이 너무 잘 맞아서 싸운 적이 한 번도 없었어. 그래서 헤어질 거라고는 생각 못했어.,평소에 마음이 너무 잘 맞아서 싸운 적이 한 번도 없었어. 그래서 헤어질 거라고는 생각 못했어.
8704,Happiness,오늘 회사에서 전화 와서 너무 힘들고 짜증이 났는데 너한테 이야기 하고 나니까 마음이 편해졌어 앞으로도 부탁할게.	,오늘 회사에서 전화 와서 너무 힘들고 짜증이 났는데 너한테 이야기 하고 나니까 마음이 편해졌어 앞으로도 부탁할게.
8705,Angry,1시간이 넘었어 연락도 안 되고 정말 화가 나.	,1시간이 넘었어 연락도 안 되고 정말 화가 나.
8706,Sadness,요즘 매일 우울해.,요즘 매일 우울해.
8707,Sadness,친구가 소개시켜줘서 만나서 3년 동안 사귀었어.,친구가 소개시켜줘서 만나서 3년 동안 사귀었어.
8708,Sadness,3년 동안 만나면서 한번도 싸운 적이 없었어. 나한테 항상 맞춰줬거든.,3년 동안 만나면서 한번도 싸운 적이 없었어. 나한테 항상 맞춰줬거든.
8709,Sadness,장례는 어제 바로 진행했어.,장례는 어제 바로 진행했어.
8710,Angry,아빠가 너무 자주 많이 드셔서 가족들이 건강이 걱정돼서 술 좀 끊으라고 말씀 드렸어 하지만 아빠는 우리 말을 무시하고 계속 술을 많이 드셔.	,아빠가 너무 자주 많이 드셔서 가족들이 건강이 걱정돼서 술 좀 끊으라고 말씀 드렸어 하지만 아빠는 우리 말을 무시하고 계속 술을 많이 드셔.
8711,Sadness,맞아. 버려진 유기견들은 다 컸더라고. ,맞아. 버려진 유기견들은 다 컸더라고.
8712,Fear,약속 장소를 옮겨 보는 것도 좋은 방법인 거 같아. 그런데 친구가 어떻게 생각할지 모르겠어.,약속 장소를 옮겨 보는 것도 좋은 방법인 거 같아. 그런데 친구가 어떻게 생각할지 모르겠어.
8713,Angry,이 친구는 약속을 잡을 때마다 매번 약속시간에 늦어. 그래서 어쩔 때는 화가 나.,이 친구는 약속을 잡을 때마다 매번 약속시간에 늦어. 그래서 어쩔 때는 화가 나.
8714,Sadness,경제 상황이 어려워지니까 그러는 거 같애.,경제 상황이 어려워지니까 그러는 거 같애.
8715,Sadness,"바쁘기만 하고, 되는 일이 하나도 없어 어떻게 해야 되지?","바쁘기만 하고, 되는 일이 하나도 없어 어떻게 해야 되지?"
8716,Sadness,아 지금 그럴 상황이 아니야 가족들도 다 힘들어서,아 지금 그럴 상황이 아니야 가족들도 다 힘들어서
8717,Sadness,너무 힘들고 바쁜 건 다 지나간 것 같거든 그다음부터 갑자기 무기력해진 거야.	,너무 힘들고 바쁜 건 다 지나간 것 같거든 그다음부터 갑자기 무기력해진 거야.
8718,Fear,어제 저녁에 뉴스에서 나왔듯이 지진이 일어났잖아.,어제 저녁에 뉴스에서 나왔듯이 지진이 일어났잖아.
8719,Disgust,그렇지 않아도 관리하신 아저씨께 말씀 드리고 왔어.,그렇지 않아도 관리하신 아저씨께 말씀 드리고 왔어.
